"code","title","description","credits","createdAt","updatedAt","id","cycle"
CTN603,Thermique et science du bâtiment,"À la suite de ce cours, l’étudiante ou l'étudiant sera en mesure : de comprendre les principes fondamentaux de la thermodynamique; calculer les quantités d’énergie échangées sous forme de travail et de chaleur et identifier les tenants principaux des premier et second principes de la thermodynamique; d’expliquer les trois modes de transfert thermique et d’analyser des problèmes concrets qui y sont reliés; de comprendre les principes fondamentaux du transfert de chaleur, de la...",3,2024-11-02 01:50:21.530,2024-11-02 01:50:21.803,349896,1
SYS809,Vision par ordinateur,Comprendre les divers phénomènes qui se produisent lors de la formation d’une image. Maîtriser l’appareil mathématique servant à poser les problèmes de vision de façon analytique. Choisir l’approche de segmentation la mieux appropriée au type d’image à l’étude. Apprendre à se faire une idée globale du vaste domaine que représente la vision par ordinateur et à progresser de façon autonome par la suite. Introduction : vue d’ensemble de la vision artificielle. Formation...,4,2024-11-02 01:50:21.531,2024-11-02 01:50:21.804,353698,2
STA452,Stage industriel IV en génie des technologies de la santé (production automatisée),"Stage en entreprise ou dans un organisme consistant à réaliser, en conformité avec les règlements de l’École, une activité d’une durée de quatre mois. Ce stage, optionnel, est l’occasion pour l’étudiante ou l'étudiant d’apporter une contribution significative à la solution d’un problème d’ingénierie réel dans le milieu technologique, avec ses contraintes économiques, techniques et autres. Le stage permet également de consolider les compétences acquises lors des...",9,2024-11-02 01:50:21.525,2024-11-02 01:50:21.799,353626,1
STA107,Stage industriel I en génie mécanique,"Stage visant principalement à sensibiliser l'étudiante ou l'étudiant aux réalités du monde industriel et consistant à réaliser, en conformité avec les règlements de l'École, une activité d'une durée de quatre mois en entreprise selon une entente avec l’ÉTS. Ce stage consiste en un programme d'entraînement relié au champ d'activités dans lequel l'étudiant désire se perfectionner. Le programme d'entraînement permet au stagiaire de remplir des tâches variées répondant aux...",9,2024-11-02 01:50:21.524,2024-11-02 01:50:21.800,353552,1
GPA675,Structures de données et algorithmes,"Au terme de ce cours, l’étudiante ou l’étudiant aura acquis les notions et techniques de base en conception, analyse, manipulation et création des structures de données et d’algorithmes. Définition de types abstraits et d’algorithmes génériques. Analyse de complexité. Structures de données classiques : listes, files, piles, arbres, tables de hachage, graphes, etc. Opérations fondamentales sur ces structures de données. Stratégies algorithmiques : dichotomie, partition,...",4,2024-11-02 01:50:21.525,2024-11-02 01:50:21.800,351641,1
STA308,Stage industriel III en génie aérospatial,"Stage en entreprise ou dans un organisme consistant à réaliser, en conformité avec les règlements de l’École, une activité d’une durée variant entre quatre et huit mois, répartie sur une ou deux sessions, selon le cas. Pendant cette période, l’étudiant travaille sous la direction d’un superviseur et participe à la conception ou à l’exécution de projets d’ingénierie. Ce stage est l’occasion pour l’étudiant d’apporter une contribution significative à la solution...",9,2024-11-02 01:50:21.524,2024-11-02 01:50:21.800,912202,1
STA351,Stage industriel III en génie des technologies de la santé (mécanique),"Stage en entreprise ou dans un organisme consistant à réaliser, en conformité avec les règlements de l'École, une activité d'une durée variant entre quatre et huit mois, répartie sur une ou deux sessions, selon le cas. Pendant cette période, l'étudiante ou l'étudiant travaille sous la direction d'une superviseure ou d’un superviseur et participe à la conception ou à l’exécution de projets d’ingénierie. Ce stage est l’occasion pour l'étudiante ou l'étudiant d'apporter...",9,2024-11-02 01:50:21.524,2024-11-02 01:50:21.801,353598,1
ENR881,Sujets spéciaux II en énergies renouvelables et efficacité énergétique,Sujets d'intérêt majeur dans le domaine des énergies renouvelables et de l’efficacité énergétique et familiarisation avec les derniers développements technologiques dans un ou plusieurs domaines de pointe. Sujets particuliers dans différentes spécialités du domaine des énergies renouvelables et de l’efficacité énergétique.,3,2024-11-02 01:50:21.526,2024-11-02 01:50:21.801,350790,2
IND780,Sujets émergents en informatique distribuée,"Ce cours vise à créer des solutions novatrices et à critiquer les solutions actuelles dans une ou plusieurs perspectives des systèmes distribués. Au terme de ce cours, l’étudiante ou l’étudiant sera en mesure de : analyser l’impact de l’adoption de technologies émergentes; évaluer les stratégies technologiques pertinentes liées à la planification de solution futures; expérimenter des technologies émergentes de systèmes distribués proposés par les industries qui...",3,2024-11-02 01:50:21.525,2024-11-02 01:50:21.802,352337,1
SYS856,Techniques avancées en fabrication assistée par ordinateur,Maîtriser les concepts et les outils nécessaires pour le développement avancé de post-processeurs pour machines-outils à commande numérique 3-5 axes et pour machines à mesurer les coordonnées. S’initier à la technologie d’usinage à grande vitesse. Techniques avancées de modélisation surfacique et de modélisation solide en conception et fabrication assistées par ordinateur (CAO/FAO). Programmation avancée de parcours d’outils avec un système de CAO/FAO; langage APT et...,3,2024-11-02 01:50:21.529,2024-11-02 01:50:21.802,353762,2
GTS850,Techniques de simulation médicale et chirurgicale,"En partenariat avec une entreprise ou un milieu hospitalier, ce cours vise à acquérir des connaissances relatives aux techniques de simulation appliquées dans le domaine médical et chirurgical. À travers des études de cas industriels et de centre de simulation médicale, l’étudiant comprendra le rôle de la simulation dans le processus d’apprentissage et de perfectionnement du personnel médical ainsi que les principales composantes d’un centre de simulation. De plus, à travers le...",3,2024-11-02 01:50:21.529,2024-11-02 01:50:21.803,352225,2
GTI723,Test d’intrusion,"Le test d’intrusion représente une étape cruciale dans la sécurisation d’un système d’information ou d’une infrastructure informatique. En effet, il consiste à mettre à l’épreuve la sécurité du système en l’exposant à une équipe d’experts ayant comme mission la découverte des vulnérabilités et leur exploitation afin de compromettre le bon fonctionnement du système, d’obtenir un accès illégal à une ressource, de perturber ou interrompre un service, etc. De ce...",3,2024-11-02 01:50:21.530,2024-11-02 01:50:21.803,352035,1
MTI840-H25,Traitement du langage naturel appliqué,"",3,2024-11-02 01:50:21.531,2024-11-02 01:50:21.803,907891,2
MGL805,Vérification et assurance qualité de logiciels,"Étudier les concepts et les outils liés à la qualité des logiciels. Facteurs qualité (efficacité, exactitude, performance, facilité d’entretien). Normes d’assurance qualité et de vérification et validation (ISO, IEEE). Plans d’assurance qualité et de vérification et validation (coût, activités, ressources). Méthodes d’assurance qualité et de vérification et validation (revue, inspections, audits). Les tests : principes, méthodes, processus et plan de tests. Outils...",3,2024-11-02 01:50:21.531,2024-11-02 01:50:21.804,353248,2
STA451,Stage industriel IV en génie des technologies de la santé (mécanique),"Stage en entreprise ou dans un organisme consistant à réaliser, en conformité avec les règlements de l’École, une activité d’une durée de quatre mois. Ce stage, optionnel, est l’occasion pour l’étudiante ou l'étudiant d’apporter une contribution significative à la solution d’un problème d’ingénierie réel dans le milieu technologique, avec ses contraintes économiques, techniques et autres. Le stage permet également de consolider les compétences acquises lors des...",9,2024-11-02 01:50:21.525,2024-11-02 01:50:21.799,353624,1
MTR892,Projet technique,"Le projet technique amène l’étudiante ou l'étudiant à intégrer ses connaissances et à les utiliser concrètement dans le cadre d’un projet similaire à celui d’un projet d’application ou d’intervention en entreprise (dans le cadre d’un emploi), mais de moindre envergure. Le projet comprend un ensemble d’activités effectuées sous la supervision d’un professeur : recherche bibliographique, définition d’une problématique, élaboration de la méthodologie,...",6,2024-11-02 01:50:21.521,2024-11-02 01:50:21.800,353380,2
SST880,Sujets spéciaux en génie des risques de SST,Sujet d’intérêt majeur dans le domaine du génie des risques de santé et sécurité du travail. Le sujet proposé peut varier à chaque fois que ce cours est mis à l’horaire.,3,2024-11-02 01:50:21.526,2024-11-02 01:50:21.800,353538,2
